_id,country,market_name,mic,operating_mic,website
642b0b9787b340e987cb8e3e,US,FINANCIALCONTENT - INDEXES,XFCI,FICO,WWW.FINANCIALCONTENT.COM
642b0b9787b340e987cb8e72,US,FINANCIALCONTENT - DIGITAL ASSET TRADE REPORTING FACILITY,XFDA,FICO,WWW.FINANCIALCONTENT.COM
642b0b9787b340e987cb8ead,US,FINANCIALCONTENT,FICO,FICO,WWW.FINANCIALCONTENT.COM
642b0b9787b340e987cb8ef3,DE,LBBW - LANDESBANK BADEN-WUERTTEMBERG,LBBW,LBBW,WWW.LBBW.DE
642b0b9787b340e987cb8f3f,DE,LBBW - LANDESBANK BADEN-WUERTTEMBERG - LIQUIDITY PROVIDER,LBWL,LBBW,WWW.LBBW.DE
642b0b9787b340e987cb8f79,DE,LBBW - LANDESBANK BADEN-WUERTTEMBERG - SYSTEMATIC INTERNALISER,LBWS,LBBW,WWW.LBBW.DE
642b0b9787b340e987cb8f9e,GB,NASDAQ OMX EUROPE,NURO,NURO,WWW.NASDAQOMXEUROPE.COM
642b0b9787b340e987cb8fd5,GB,NASDAQ OMX NLX,XNLX,NURO,WWW.NLX.CO.UK
642b0b9787b340e987cb9017,IT,MTS CORPORATE MARKET,MTSM,MTSO,WWW.MTSMARKETS.COM
642b0b9787b340e987cb9054,GB,NASDAQ EUROPE (NURO) DARK,NURD,NURO,WWW.NASDAQOMXEUROPE.COM
642b0b9787b340e987cb907c,GB,TULLETT PREBON EUROPE -  MTF - COMMODITIES AND ENERGY DERIVATIVES,TEMC,TPEL,WWW.TPICAP.COM
642b0b9787b340e987cb90ab,GB,TULLETT PREBON - INSTITUTIONAL SERVICES - MIREXA - OTF - GOVERNMENT BONDS,TPMG,TPIS,WWW.TPICAP.COM
642b0b9887b340e987cb90ef,US,CBOE EDGA U.S. EQUITIES EXCHANGE,EDGA,XCBO,HTTP://MARKETS.CBOE.COM/
642b0b9887b340e987cb9125,US,CBOE EDGA U.S. EQUITIES EXCHANGE DARK,EDGD,XCBO,HTTP://MARKETS.CBOE.COM/
642b0b9887b340e987cb9148,US,CBOE EDGX OPTIONS EXCHANGE,EDGO,XCBO,HTTP://MARKETS.CBOE.COM/
642b0b9887b340e987cb9185,US,CBOE EDGX U.S. EQUITIES EXCHANGE,EDGX,XCBO,HTTP://MARKETS.CBOE.COM/
642b0b9887b340e987cb91b7,US,CBOE BZX U.S. EQUITIES EXCHANGE,BATS,XCBO,HTTP://MARKETS.CBOE.COM/
642b0b9887b340e987cb91ea,US,CBOE BYX U.S. EQUITIES EXCHANGE,BATY,XCBO,HTTP://MARKETS.CBOE.COM/
642b0b9887b340e987cb922f,US,CBOE BYX U.S. EQUITIES EXCHANGE DARK,BYXD,XCBO,HTTP://MARKETS.CBOE.COM/
642b0b9887b340e987cb925d,US,CBOE BZX U.S. EQUITIES EXCHANGE DARK,BZXD,XCBO,HTTP://MARKETS.CBOE.COM/
642b0b9887b340e987cb92a8,US,CBOE EDGX U.S. EQUITIES EXCHANGE DARK,EDDP,XCBO,HTTP://MARKETS.CBOE.COM/
642b0b9887b340e987cb92da,US,CBOE BZX OPTIONS EXCHANGE,BATO,XCBO,HTTP://MARKETS.CBOE.COM/
642b0b9887b340e987cb930a,ZA,JSE CURRENCY DERIVATIVES MARKET,ZFXM,XJSE,WWW.JSE.CO.ZA
642b0b9887b340e987cb9349,NL,BLOOMBERG DATA REPORTING SERVICES B.V. - APA,BAPE,BAPE,WWW.BLOOMBERGAPAE.COM
642b0b9887b340e987cb9379,HK,BANK OF AMERICA MERRILL LYNCH - SWAP EXECUTIONS,BASE,BASE,WWW.BOFAML.COM
642b0b9887b340e987cb93a7,LU,"BANQUE ET CAISSE D'EPARGNE DE L'ETAT, LUXEMBOURG - BCEE - SYSTEMATIC INTERNALISER",BCEE,BCEE,WWW.BCEE.LU
642b0b9887b340e987cb93e8,DE,BAYERNLB - LIQP BONDS MARKET,BLIQ,BLBB,WWW.BAYERNLB.DE
642b0b9887b340e987cb9427,DE,BAYERNLB - FX HANDEL - SYSTEMATIC INTERNALISER,BSFX,BLBB,WWW.BAYERNLB.DE
642b0b9887b340e987cb9479,DE,BAYERNLB - IDEAL FX - SYSTEMATIC INTERNALISER,BDEA,BLBB,WWW.BAYERNLB.DE
642b0b9887b340e987cb94cc,DE,BAYERNLB - BONDS MARKET - SYSTEMATIC INTERNALISER,BLBS,BLBB,WWW.BAYERNLB.DE
642b0b9887b340e987cb952c,PL,PKO BANK POLSKI S.A. - SYSTEMATIC INTERNALISER,BPKO,BPKO,WWW.PKOBP.PL
642b0b9987b340e987cb9564,NL,BLOOMBERG TRADING FACILITY B.V.,BTFE,BTFE,WWW.BLOOMBERGTFE.COM
642b0b9987b340e987cb959a,GB,HUDSON RIVER TRADING - SYSTEMATIC INTERNALISER,HRSI,HRSI,WWW.HUDSON-TRADING.COM
642b0b9987b340e987cb95d3,GB,R5FX LIMITED,R5FX,R5FX,WWW.R5FX.COM
642b0b9987b340e987cb9610,IE,SUSQUEHANNA INTERNATIONAL SECURITIES LIMITED - SYSTEMATIC INTERNALISER,SISI,SISI,HTTPS://SIG.COM/
642b0b9987b340e987cb9651,IT,BANCA ETICA - SYSTEMATIC INTERNALISER,BEIS,BEIS,WWW.BANCAETICA.IT
642b0b9987b340e987cb967c,DE,BAYERNLB,BLBB,BLBB,WWW.BAYERNLB.DE
642b0b9987b340e987cb96cf,JP,BANK OF AMERICA MERRILL LYNCH - SIMPLEX BLAST X,BASX,BASX,WWW.JAPAN.ML.COM/JAPAN_OVERVIEW/MLJS_OVERVIEW.ASP
642b0b9987b340e987cb9765,US,HUDSON RIVER TRADING,HRTX,HRTX,WWW.HUDSON-TRADING.COM
642b0b9987b340e987cb97b1,NO,ICAP ENERGY AS,ICAS,ICAS,WWW.ICAPENERGY.COM/EU
642b0b9987b340e987cb97d9,US,INTELLIGENTCROSS,INCR,INCR,WWW.INTELLIGENTCROSS.COM
642b0b9987b340e987cb97fd,GB,ICAP SECURITIES OTF - BUTLER FX DERIVATIVES,IOFB,IOTF,WWW.TICAP.COM
642b0b9987b340e987cb9842,US,MS RPOOL,MSRP,MSCO,WWW.MORGANSTANLEY.COM
642b0b9987b340e987cb9885,GB,SOVA CAPITAL - SYSTEMATIC INTERNALISER,OCSI,OCSI,WWW.SOVACAPITAL.COM
642b0b9987b340e987cb98bd,FR,EDMOND DE ROTHSCHILD  (FRANCE) - SYSTEMATIC INTERNALISER,EDRF,EDRF,WWW.EDMOND-DE-ROTHSCHILD.COM
642b0b9987b340e987cb98ff,CA,THE BANK OF NOVA SCOTIA - SYSTEMATIC INTERNALISER,BNSX,BNSX,WWW.SCOTIABANK.COM
642b0b9987b340e987cb993b,FR,EXANE BNP PARIBAS - SYSTEMATIC INTERNALISER,EXSE,EXSE,WWW.EXANE.COM
642b0b9a87b340e987cb998f,GB,MORGAN STANLEY AND CO. INTERNATIONAL PLC - SYSTEMATIC INTERNALISER,MSSI,MSIP,WWW.MORGANSTANLEY.COM
642b0b9a87b340e987cb99f6,GB,TULLETT PREBON - INSTITUTIONAL SERVICES - LIQUIDITY CHAIN - OTF - CORPORATE BONDS AND SECURITISED DEBT,TPLF,TPIS,WWW.TPICAP.COM
642b0b9a87b340e987cb9a30,US,NASDAQ MIDPOINT-ELO (M-ELO),MELO,XNAS,WWW.NASDAQTRADER.COM
642b0b9a87b340e987cb9a87,KZ,ASTANA INTERNATIONAL EXCHANGE LTD,AIXK,AIXK,WWW.AIX.KZ
642b0b9a87b340e987cb9ac9,US,CITIBLOC,CBLC,CGMI,WWW.CITIBANK.COM/MSS/PRODUCTS/EQUITIES/E_TRADING/LIQUIDITY.HTML
642b0b9a87b340e987cb9b00,US,CIOI,CIOI,CGMI,WWW.CITIVELOCITY.COM
642b0b9a87b340e987cb9b7f,GB,LLOYDS BANK CORPORATE MARKETS - SYSTEMATIC INTERNALISER,LBCM,LBCM,WWW.LLOYDSBANKCORPORATEMARKETS.COM
642b0b9a87b340e987cb9c00,AT,RAIFFEISENLANDESBANK OBERÖSTERREICH - SYSTEMATIC INTERNALISER,RLBO,RLBO,WWW.RLBOOE.AT
642b0b9a87b340e987cb9c49,GB,SCOTIABANK - SYSTEMATIC INTERNALISER,SBEX,SBEX,WWW.SCOTIABANK.COM
642b0b9a87b340e987cb9c8c,GB,VTB CAPITAL PLC - SYSTEMATIC INTERNALISER,VTBC,VTBC,WWW.VTBCAPITAL.COM
642b0b9a87b340e987cb9ce6,DE,EUREX REPO - HQLA MARKET,XEHQ,XEUP,WWW.EUREXREPO.COM
642b0b9a87b340e987cb9d2a,ZA,ZAR X,ZARX,ZARX,WWW.ZARX.CO.ZA
642b0b9a87b340e987cb9d64,GB,IPSX,IPSX,IPSX,WWW.IPSX.COM
642b0b9a87b340e987cb9da0,DE,TULLETT PREBON SECURITIES - FRANKFURT - OTF,TPDE,TPDE,WWW.TULLETTPREBON.COM
642b0b9a87b340e987cb9dd4,DE,TULLETT PREBON SECURITIES - FRANKFURT - OTF - GOVERNMENT BONDS - EX GILTS,TSFG,TPDE,WWW.TULLETTPREBON.COM
642b0b9a87b340e987cb9dff,DE,TULLETT PREBON SECURITIES - FRANKFURT - OTF - CORPORATE BONDS AND SECURITISED DEBT,TSFF,TPDE,WWW.TULLETTPREBON.COM
642b0b9a87b340e987cb9e3f,NL,COMMERG,COMM,COMM,WWW.COMMERG.COM
642b0b9b87b340e987cb9e7f,SE,FIRST NORTH SWEDEN - NORWAY AUCTION ON DEMAND,MOSE,XSTO,NASDAQOMXNORDIC.COM/FIRSTNORTH
642b0b9b87b340e987cb9eb3,SE,FIRST NORTH SWEDEN - NORWAY NORDIC@MID,DOSE,XSTO,NASDAQOMXNORDIC.COM/FIRSTNORTH
642b0b9b87b340e987cb9ee0,GB,BRAEMAR ATLANTIC SECURITIES LTD,ATLB,ATLB,WWW.ATLANTICBROKERS.CO.UK
642b0b9b87b340e987cb9f20,CH,CONTINENTAL CAPITAL MARKETS S.A.,CCMS,CCMS,WWW.CONTICAP.COM
642b0b9b87b340e987cb9f5a,GB,DAIWA CAPITAL MARKETS EUROPE LIMITED,DAIW,DAIW,WWW.UK.DAIWACM.COM
642b0b9b87b340e987cb9f90,IT,INVEST BANCA - IBIS EQUITY - SYSTEMATIC INTERNALISER,IBEQ,IBIS,WWW.INVESTBANCA.IT
642b0b9b87b340e987cb9fba,IN,INDIA INTERNATIONAL EXCHANGE (IFSC) LIMITED,IINX,IINX,WWW.INDIAINX.COM
642b0b9b87b340e987cb9ffe,US,"MIAX EMERALD, LLC",EMLD,MIHI,WWW.MIAXOPTIONS.COM
642b0b9b87b340e987cba029,FI,OP CORPORATE BANK PLC - SYSTEMATIC INTERNALISER,OPCO,OPCO,WWW.OP.FI
642b0b9b87b340e987cba060,US,"DBOT ATS, LLC",TSBX,TSBX,WWW.DBOTTRADING.COM
642b0b9b87b340e987cba08c,CA,TMX SELECT,TMXS,TMXS,WWW.TMX.COM
642b0b9b87b340e987cba0ba,BE,BELFIUS BANK NV/SA FIXED INCOME - SYSTEMATIC INTERNALISER,BELF,BELB,WWW.BELFIUS.COM
642b0b9b87b340e987cba0e8,BE,BELFIUS BANK NV/SA,BELB,BELB,WWW.BELFIUS.COM
642b0b9b87b340e987cba107,GB,INTEGRAL MTF,IMTF,IMTF,WWW.INTEGRALMTF.COM
642b0b9b87b340e987cba128,US,MAGMA ATS,MAGM,MAGM,WWW.TORBROKERAGE.COM
642b0b9b87b340e987cba14e,AU,ASX - CENTRE POINT,ASXC,XASX,WWW.ASX.COM.AU/TRADING_SERVICES/ASX-TRADE.HTM
642b0b9b87b340e987cba181,CN,CHINA FOREIGN EXCHANGE TRADE SYSTEM - SHANGHAI - HONG KONG BOND CONNECT,CFBC,XCFE,WWW.CHINAMONEY.COM.CN
642b0b9b87b340e987cba1ad,AU,INSTINET BLX (AU),BLXA,BLXA,WWW.INSTINET.COM
642b0b9b87b340e987cba1cc,SE,GARANTUM FONDKOMMISSION AB - SYSTEMATIC INTERNALISER,GFKS,GFKS,WWW.GARANTUM.SE
642b0b9c87b340e987cba1f4,FR,SG OPTION EUROPE - SYSTEMATIC INTERNALISER,SGOE,SGOE,WWW.SGCIB.COM
642b0b9c87b340e987cba21e,US,UBS ATS,UBSA,UBSA,WWW.UBS.COM/ATS
642b0b9c87b340e987cba242,US,UBS SECURITIES LLC,UBSS,UBSS,WWW.UBS.COM
642b0b9c87b340e987cba275,IT,INVEST BANCA - SYSTEMATIC INTERNALISER,IBIS,IBIS,WWW.INVESTBANCA.IT
642b0b9c87b340e987cba2aa,US,CODA MARKETS ATS DARK,PDQD,PDQX,WWW.PDQENTERPRISES.COM
642b0b9c87b340e987cba2ce,HK,T.F.S. DERIVATIVES HK LIMITED,TFSD,TFSD,WWW.TRADITION.COM
642b0b9c87b340e987cba2fc,HK,TRADITION ASIA LIMITED,TRAS,TRAS,WWW.TRADITION.COM
642b0b9c87b340e987cba327,SG,TRADITION SINGAPORE PTE. LTD.,TSIG,TSIG,WWW.TRADITION.COM
642b0b9c87b340e987cba345,JP,UEDA TRADITION SECURITIES LTD.,UTSL,UTSL,HTTP://UTS.TRADITIONASIA.COM/
642b0b9c87b340e987cba36a,RO,SPOT REGULATED MARKET - BMFMS,SBMF,BMFX,WWW.SIBEX.RO
642b0b9c87b340e987cba390,RO,DERIVATIVES REGULATED MARKET - BMFMS,BMFM,BMFX,WWW.SIBEX.RO
642b0b9c87b340e987cba3ac,RO,BMFMS-ATS,BMFA,BMFX,WWW.SIBEX.RO
642b0b9c87b340e987cba3d7,RO,SIBIU MONETARY- FINANCIAL AND COMMODITIES EXCHANGE,BMFX,BMFX,WWW.SIBEX.RO
642b0b9c87b340e987cba401,CH,CREDIT SUISSE (CH),CSZH,CSZH,WWW.CREDIT-SUISSE.COM
642b0b9c87b340e987cba42e,GB,SCHNEIDER OTF,STAL,STAL,WWW.SCHNEIDERTRADING.COM
642b0b9c87b340e987cba453,JP,JAPANCROSSING,JASR,XIJP,WWW.INSTINET.COM
642b0b9c87b340e987cba488,JP,INSTINET JAPAN,XIJP,XIJP,WWW.INSTINET.COM
642b0b9c87b340e987cba4ca,ES,MERCADO CONTINUO ESPANOL - CONTINUOUS MARKET,XMCE,BMEX,WWW.BOLSASYMERCADOS.ES
642b0b9c87b340e987cba4ef,DE,EUWAX AG - SYSTEMATIC INTERNALISER,EUWA,EUWA,WWW.EUWAX-AG.DE
642b0b9c87b340e987cba525,FR,EXANE DERIVATIVES - SYSTEMATIC INTERNALISER,EXSY,EXSY,WWW.EXANE.COM
642b0b9d87b340e987cba566,ZA,A2X,A2XX,A2XX,WWW.A2X.CO.ZA
642b0b9d87b340e987cba59c,GB,TRADITION-NEX OTF,FXOP,FXOP,WWW.TRADITION.COM
642b0b9d87b340e987cba5dc,IT,BONDVISION ITALIA,BOND,MTSO,WWW.MTSMARKETS.COM
642b0b9d87b340e987cba604,GB,TRADITION ENERGY,TFSG,TRDE,WWW.TFSGREEN.COM
642b0b9d87b340e987cba640,GB,TRADITION OTF,TCDS,TRDE,WWW.TRADITION.CO.UK
642b0b9d87b340e987cba676,GB,TRADITION,TRDE,TRDE,WWW.TRADITION.COM
642b0b9d87b340e987cba6b5,GB,NAVESIS-MTF,NAVE,TRDE,WWW.TRADITION.COM
642b0b9d87b340e987cba6f2,HR,ZAGREB STOCK EXCHANGE - APA,ZAPA,XZAG,WWW.ZSE.HR
642b0b9d87b340e987cba72c,IT,AKIS - BANCA AKROS - SYSTEMATIC INTERNALISER,AKIS,AKIS,WWW.BANCAAKROS.IT
642b0b9d87b340e987cba76e,FR,BNP PARIBAS SECURITIES SERVICES - SYSTEMATIC INTERNALISER,BPSX,BPSX,WWW.SECURITIES.BNPPARIBAS.COM
642b0b9d87b340e987cba798,GB,ICAP GLOBAL DERIVATIVES LIMITED - ELECTRONIC,ISWE,IGDL,WWW.ICAP.COM/WHAT-WE-DO/ELECTRONIC-MARKETS/I-SWAP.ASPX
642b0b9d87b340e987cba7c9,GB,ICAP GLOBAL DERIVATIVES LIMITED - VOICE,ISWV,IGDL,WWW.ICAP.COM/WHAT-WE-DO/OUR-MARKETS-AND-PRODUCTS/PRODUCTS/MEDIUM-LONG-TERM-INTEREST-RATE-SWAPS.ASPX
642b0b9d87b340e987cba80d,GB,ICAP GLOBAL DERIVATIVES LIMITED,IGDL,IGDL,WWW.ICAP.COM/WHAT-WE-DO/OUR-MIFID-II-VENUES/ICAP-GLOBAL-DERIVATIVES-MTF.ASPX
642b0b9d87b340e987cba83f,FR,HPC SA - VOICE OTF,HPCV,HPCX,WWW.OTCEXGROUP.COM
642b0b9d87b340e987cba86f,GB,JANE STREET FINANCIAL LTD - SYSTEMATIC INTERNALISER,JSSI,JSSI,WWW.JANESTREET.COM
642b0b9d87b340e987cba8ae,SE,SEB - LIQUIDITY POOL,SEBX,SEBX,WWW.SEB.SE
642b0b9d87b340e987cba8f9,GB,TRADEWEB EUROPE LIMITED - GLOBAL TRADING PLATFORM,TWGP,TWGP,WWW.TRADEWEB.COM
642b0b9d87b340e987cba931,AE,GMG DUBAI LIMITED,GMGD,GMGD,WWW.GMG-BROKERS.COM
642b0b9d87b340e987cba969,GB,GMG BROKERS LIMITED,GMGL,GMGL,WWW.GMG-BROKERS.COM
642b0b9e87b340e987cba995,NL,NPEX,NPEX,NPEX,WWW.NPEX.NL
642b0b9e87b340e987cba9c8,NO,OSLO BORS - APA,OAPA,OAPA,WWW.OSLOBORS.NO
642b0b9e87b340e987cbaa05,IT,DEAL DONE TRADING - SYSTEMATIC INTERNALISER,DDTX,DDTX,WWW.MPSCAPITALSERVICES.IT
642b0b9e87b340e987cbaa48,FR,HPC SA,HPCX,HPCX,WWW.OTCEXGROUP.COM
642b0b9e87b340e987cbaa84,NO,SPAREBANK 1 MARKETS - SYSTEMATIC INTERNALISER,SB1M,SB1M,WWW.SB1MARKETS.NO
642b0b9e87b340e987cbaac5,GB,SEEDRS - SECONDARY MARKET,SEDR,SEDR,WWW.SEEDRS.COM/SECONDARY-MARKET
642b0b9e87b340e987cbaafe,GB,ABBEY NATIONAL TREASURY SERVICES PLC - SYSTEMATIC INTERNALISER,ANTS,ANTS,WWW.SANTANDER.CO.UK
642b0b9e87b340e987cbab51,PL,INFOENGINE OTC,IENG,IENG,WWW.INFOENGINE.PL
642b0b9e87b340e987cbab8c,GB,SIGMA X MTF - AUCTION BOOK,SGMY,SGMX,HTTP://GSET.GS.COM/SIGMAXMTF/
642b0b9e87b340e987cbabc3,GB,SIGMA X MTF,SGMX,SGMX,HTTP://GSET.GS.COM/SIGMAXMTF/
642b0b9e87b340e987cbac1f,DE,STATE STREET BANK INTERNATIONAL FX - SYSTEMATIC INTERNALISER,SSBM,SSBI,WWW.STATESTREET.COM
642b0b9e87b340e987cbac58,DE,STATE STREET BANK INTERNATIONAL GMBH,SSBI,SSBI,WWW.STATESTREET.COM
642b0b9e87b340e987cbac99,DE,DEUTSCHE BANK AG - SYSTEMATIC INTERNALISER,DBES,DBAG,WWW.DB.COM
642b0b9e87b340e987cbace1,DE,DEUTSCHE BANK AG,DBAG,DBAG,WWW.DB.COM
642b0b9e87b340e987cbad1c,CY,MERITKAPITAL - SYSTEMATIC INTERNALISER,MKAP,MKAP,WWW.MERITKAPITAL.COM
642b0b9e87b340e987cbad63,HK,GOLDMAN SACHS (ASIA) LLC,GSAL,GSAL,WWW.GOLDMANSACHS.COM
642b0b9e87b340e987cbadb3,HK,GSX HONG KONG,GSXH,GSAL,WWW.GSET.GS.COM
642b0b9e87b340e987cbade1,HK,SIGMA X HONG KONG,SIGH,GSAL,WWW.GSET.GS.COM
642b0b9f87b340e987cbae2f,EE,SWEDBANK ESTONIA - SYSTEMATIC INTERNALISER,SWEE,SWEE,WWW.SWEDBANK.EE
642b0b9f87b340e987cbae63,LT,SWEDBANK LITHUANIA - SYSTEMATIC INTERNALISER,SWLT,SWLT,WWW.SWEDBANK.LT
642b0b9f87b340e987cbaeb5,LV,SWEDBANK LATVIA - SYSTEMATIC INTERNALISER,SWLV,SWLV,WWW.SWEDBANK.LV
642b0b9f87b340e987cbaef0,GB,TULLETT PREBON EUROPE - OTF - COMMODITY AND ENERGY DERIVATIVES,TECO,TPEO,WWW.TPICAP.COM
642b0b9f87b340e987cbaf6c,HR,PROGRESS MARKET,XZAP,XZAG,HTTP://PROGRESS.MARKET
642b0b9f87b340e987cbafa6,FR,ODDO BHF,ODDO,ODDO,WWW.ODDO-BHF.COM
642b0b9f87b340e987cbafe2,FR,ODDO CONTREPARTIE,ODOC,ODOC,WWW.ODDO-BHF.COM
642b0b9f87b340e987cbb032,US,INSTINET BLOCKCROSS ATS,PULX,PULX,WWW.INSTINET.COM
642b0b9f87b340e987cbb07a,ES,BANCO SANTANDER S.A. - SYSTEMATIC INTERNALISER,SANT,SANT,WWW.SANTANDER.COM
642b0b9f87b340e987cbb0c2,GB,UNION BANK OF INDIA UK LTD,UBIN,UBIN,WWW.UNIONBANKOFINDIAUK.CO.UK
642b0b9f87b340e987cbb0fc,GB,CREDIT SUISSE AG - LONDON BRANCH,CSLB,CSLB,WWW.CREDIT-SUISSE.COM
642b0b9f87b340e987cbb132,GB,JEFFERIES INTERNATIONAL,JISI,JISI,WWW.JEFFERIES.COM
642b0b9f87b340e987cbb17f,GB,JEFFERIES INTERNATIONAL - SYSTEMATIC INTERNALISER,JEFS,JISI,WWW.JEFFERIES.COM
642b0b9f87b340e987cbb1df,DE,TRADEPLUS,VTPS,VWDX,WWW.TRANSACTIONSOLUTIONS.DE
642b0b9f87b340e987cbb21f,DE,VWD TRANSACTIONSOLUTIONS AG,VWDX,VWDX,WWW.TRANSACTIONSOLUTIONS.DE
642b0b9f87b340e987cbb283,DE,TRADELINK,VTLS,VWDX,WWW.TRANSACTIONSOLUTIONS.DE
642b0b9f87b340e987cbb2a5,US,BANK OF AMERICA - MERRILL LYNCH GCX,BAMX,BAMX,WWW.BOFAML.COM/EN-US/CONTENT/HIGH-TOUCH-ELECTRONIC-TRADING.HTML
642b0ba087b340e987cbb2e9,NL,ICE ENDEX OTF FUTURES,IMCO,NDEX,WWW.THEICE.COM/ENDEX
642b0ba087b340e987cbb31c,SE,SEB ENSKILDA,ENSX,SEBS,WWW.SEB.SE
642b0ba087b340e987cbb34e,SE,SEB - SYSTEMATIC INTERNALISER,SEBS,SEBS,WWW.SEB.SE
642b0ba087b340e987cbb381,US,INSTINET DESK CROSS,INCA,XINS,WWW.INSTINET.COM
642b0ba087b340e987cbb3be,IT,BONDVISION EUROPE MTF,SSOB,MTSO,WWW.MTSMARKETS.COM
642b0ba087b340e987cbb3f4,SE,ABG SUNDAL COLLIER AB - SYSTEMATIC INTERNALISER,XABC,XABC,WWW.ABGSC.COM
642b0ba087b340e987cbb436,GB,GFI SECURITIES LTD,GFIC,GFIC,WWW.GFIGROUP.COM
642b0ba087b340e987cbb46b,HU,KELER,KELR,KELR,WWW.KELER.HU
642b0ba087b340e987cbb4a7,GB,BANK OF AMERICA - MERRILL LYNCH INSTINCT X - EUROPE,MLXN,MLXN,HTTP://CORP.BANKOFAMERICA.COM/BUSINESS/CI/TRADER-INSTINCT
642b0ba087b340e987cbb4f6,GB,BANK OF AMERICA - MERRILL LYNCH AUCTION CROSS,MLAX,MLXN,HTTP://CORP.BANKOFAMERICA.COM/BUSINESS/CI/TRADER-INSTINCT
642b0ba087b340e987cbb531,US,BOX OPTIONS EXCHANGE,XBOX,XBOX,WWW.BOXOPTIONS.COM
642b0ba087b340e987cbb568,DE,HSH NORDBANK - SYSTEMATIC INTERNALISER,NORD,NORD,WWW.HSH-NORDBANK.DE
642b0ba087b340e987cbb59f,CH,BERNER KANTONALBANK OTC-X,OTXB,OTXB,WWW.OTC-X.CH
642b0ba087b340e987cbb5c9,IE,SEMOPX,SEMX,SEMX,WWW.SEM-O.COM
642b0ba087b340e987cbb5fc,FR,EURONEXT - APA,XAPA,XPAR,WWW.EURONEXT.COM
642b0ba087b340e987cbb651,FR,CREDIT AGRICOLE CIB - SYSTEMATIC INTERNALISER,AACA,AACA,WWW.CA-CIB.COM
642b0ba087b340e987cbb675,DK,ALM. BRAND BANK - SYSTEMATIC INTERNALISER,ABSI,ABSI,WWW.ALMBRAND.DK
642b0ba187b340e987cbb69b,DE,BOND INVEST - SYSTEMATIC INTERNALISER,BINV,BINV,WWW.STEUBING.COM
642b0ba187b340e987cbb6e6,US,GLMX,GLMX,GLMX,WWW.GLMX.COM
642b0ba187b340e987cbb720,BM,GTX ECN,GTXE,GTXE,WWW.GAINGTX.COM
642b0ba187b340e987cbb75d,GB,JPMORGAN CHASE BANK N.A. LONDON BRANCH,JPCB,JPCB,WWW.JPMORGAN.COM
642b0ba187b340e987cbb794,GB,NEX SEF MTF - RESET - RISK MITIGATION SERVICES,REST,NEXS,WWW.RESET.NET
642b0ba187b340e987cbb7d2,DE,NORDDEUTSCHE LANDESBANK - GIROZENTRALE - SYSTEMATIC INTERNALISER,NLBX,NLBX,WWW.NORDLB.DE
642b0ba187b340e987cbb80b,CH,SIX REPO AG - CH REPO MARKET,XREP,ROSR,WWW.SIX-REPO.COM
642b0ba187b340e987cbb850,CH,SIX REPO AG,ROSR,ROSR,WWW.SIX-REPO.COM
642b0ba187b340e987cbb87d,CH,SIX REPO AG - OTC SPOT MARKET,XROT,ROSR,WWW.SIX-REPO.COM
642b0ba187b340e987cbb8bd,LI,LIECHTENSTEINISCHE LANDESBANK AG - SYSTEMATIC INTERNALISER,XLLB,XLLB,WWW.LLB.LI
642b0ba187b340e987cbb919,LI,VP BANK AG - SYSTEMATIC INTERNALISER,XVPB,XVPB,WWW.VPBANK.COM
642b0ba187b340e987cbb951,PL,HSBC BANK POLSKA S.A. - SYSTEMATIC INTERNALISER,HBPL,HBPL,WWW.HSBC.PL
642b0ba187b340e987cbb992,GB,LMAX - INDICES/RATES/COMMODITIES,LMAO,LMAX,WWW.LMAX.COM
642b0ba187b340e987cbb9de,GB,LMAX - EQUITIES,LMAE,LMAX,WWW.LMAX.COM
642b0ba187b340e987cbba34,GB,LMAX - FX,LMAF,LMAX,WWW.LMAX.COM
642b0ba187b340e987cbba8a,NO,ABG SUNDAL COLLIER ASA - SYSTEMATIC INTERNALISER,XABG,XABG,WWW.ABGSC.COM
642b0ba287b340e987cbbabe,DK,AKTIESELSKABET ARBEJDERNES LANDSBANK - SYSTEMATIC INTERNALISER,ALSI,ALSI,WWW.AL-BANK.DK
642b0ba287b340e987cbbb04,SG,ASIA PACIFIC CLEAR,APCL,APEX,WWW.ASIAPACIFICEX.COM
642b0ba287b340e987cbbb3a,DK,SYDBANK A/S,SBSI,SBSI,WWW.SYDBANK.DK
642b0ba287b340e987cbbb7d,GB,TORONTO DOMINION BANK - LONDON BRANCH,TDBL,TDBL,WWW.TD.COM
642b0ba287b340e987cbbbbd,FR,BNP PARIBAS ARBITRAGE SNC - SYSTEMATIC INTERNALISER,BNPA,BNPA,WWW.CIB.BNPPARIBAS.COM
642b0ba287b340e987cbbbfe,BE,BNP PARIBAS FORTIS SA/NV- SYSTEMATIC INTERNALISER,BNPF,BNPF,WWW.BNPPARIBASFORTIS.COM
642b0ba287b340e987cbbc3b,FR,BNP PARIBAS SA - SYSTEMATIC INTERNALISER,BNPS,BNPS,www.CIB.BNPPARIBAS.COM
642b0ba287b340e987cbbc72,IT,SECURITISED DERIVATIVES MARKET,SEDX,XMIL,WWW.BORSAITALIANA.IT
642b0ba287b340e987cbbcb3,GB,CME EUROPE - DERIVATIVES,CMED,CMEE,WWW.CMEEUROPE.COM
642b0ba287b340e987cbbcf4,GB,ICAP ENERGY - OTF,ICEO,ICEO,WWW.ICAP.COM
